;Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
464;470-32-9057;A;Mirassol;Membro;Masculino;Alimentos e bebidas;51,34;5;12,835;269,535;3/28/2023;15:31;Cartão de credito;256,7;4,761904762;12,835;9,1
465;878-30-2331;C;São Jose do rio preto;Membro;Feminino;Esportes e viagens;54,55;10;27,275;572,775;03/02/2023;11:22;Cartão de credito;545,5;4,761904762;27,275;7,1
466;440-59-5691;C;São Jose do rio preto;Membro;Feminino;Saúde e beleza;37,15;7;13,0025;273,0525;02/08/2023;13:12;Cartão de credito;260,05;4,761904762;13,0025;7,7
467;554-53-3790;B;Nova Granada;Normal;Masculino;Esportes e viagens;37,02;6;11,106;233,226;3/22/2023;18:33;Dinheiro;222,12;4,761904762;11,106;4,5
468;746-19-0921;C;São Jose do rio preto;Normal;Masculino;Alimentos e bebidas;21,58;1;1,079;22,659;02/09/2023;10:02;Carteira eletrônica;21,58;4,761904762;1,079;7,2
469;233-34-0817;C;São Jose do rio preto;Membro;Feminino;Acessorios Eletronicos;98,84;1;4,942;103,782;2/15/2023;11:21;Dinheiro;98,84;4,761904762;4,942;8,4
470;767-05-1286;C;São Jose do rio preto;Membro;Feminino;Casa e estilo de vida;83,77;6;25,131;527,751;1/23/2023;12:10;Carteira eletrônica;502,62;4,761904762;25,131;5,4
471;340-21-9136;A;Mirassol;Membro;Feminino;Esportes e viagens;40,05;4;8,01;168,21;1/25/2023;11:40;Dinheiro;160,2;4,761904762;8,01;9,7
472;405-31-3305;A;Mirassol;Membro;Masculino;Acessórios de moda;43,13;10;21,565;452,865;02/02/2023;18:31;Cartão de credito;431,3;4,761904762;21,565;5,5
473;731-59-7531;B;Nova Granada;Membro;Masculino;Saúde e beleza;72,57;8;29,028;609,588;3/30/2023;17:58;Dinheiro;580,56;4,761904762;29,028;4,6
474;676-39-6028;A;Mirassol;Membro;Feminino;Acessorios Eletronicos;64,44;5;16,11;338,31;3/30/2023;17:04;Dinheiro;322,2;4,761904762;16,11;6,6
475;502-05-1910;A;Mirassol;Normal;Masculino;Saúde e beleza;65,18;3;9,777;205,317;2/25/2023;20:35;Cartão de credito;195,54;4,761904762;9,777;6,3
476;485-30-8700;A;Mirassol;Normal;Feminino;Esportes e viagens;33,26;5;8,315;174,615;3/18/2023;16:10;Cartão de credito;166,3;4,761904762;8,315;4,2
477;598-47-9715;C;São Jose do rio preto;Normal;Masculino;Acessorios Eletronicos;84,07;4;16,814;353,094;03/07/2023;16:54;Carteira eletrônica;336,28;4,761904762;16,814;4,4
478;701-69-8742;B;Nova Granada;Normal;Masculino;Esportes e viagens;34,37;10;17,185;360,885;3/16/2023;10:11;Carteira eletrônica;343,7;4,761904762;17,185;6,7
479;575-67-1508;A;Mirassol;Normal;Masculino;Acessorios Eletronicos;38,6;1;1,93;40,53;1/29/2023;11:26;Carteira eletrônica;38,6;4,761904762;1,93;6,7
480;541-08-3113;C;São Jose do rio preto;Normal;Masculino;Alimentos e bebidas;65,97;8;26,388;554,148;02/02/2023;20:29;Dinheiro;527,76;4,761904762;26,388;8,4
481;246-11-3901;C;São Jose do rio preto;Normal;Feminino;Acessorios Eletronicos;32,8;10;16,4;344,4;2/15/2023;12:12;Dinheiro;328;4,761904762;16,4;6,2
482;674-15-9296;A;Mirassol;Normal;Masculino;Esportes e viagens;37,14;5;9,285;194,985;01/08/2023;13:05;Carteira eletrônica;185,7;4,761904762;9,285;5
483;305-18-3552;B;Nova Granada;Membro;Masculino;Casa e estilo de vida;60,38;10;30,19;633,99;02/12/2023;16:19;Dinheiro;603,8;4,761904762;30,19;6
484;493-65-6248;C;São Jose do rio preto;Membro;Feminino;Esportes e viagens;36,98;10;18,49;388,29;01/01/2023;19:48;Cartão de credito;369,8;4,761904762;18,49;7
485;438-01-4015;B;Nova Granada;Membro;Feminino;Esportes e viagens;49,49;4;9,898;207,858;3/21/2023;15:25;Carteira eletrônica;197,96;4,761904762;9,898;6,6
486;709-58-4068;B;Nova Granada;Normal;Feminino;Acessórios de moda;41,09;10;20,545;431,445;2/28/2023;14:42;Dinheiro;410,9;4,761904762;20,545;7,3
487;795-49-7276;A;Mirassol;Normal;Masculino;Acessórios de moda;37,15;4;7,43;156,03;3/23/2023;18:59;Carteira eletrônica;148,6;4,761904762;7,43;8,3
488;556-72-8512;C;São Jose do rio preto;Normal;Masculino;Casa e estilo de vida;22,96;1;1,148;24,108;1/30/2023;20:47;Dinheiro;22,96;4,761904762;1,148;4,3
489;627-95-3243;B;Nova Granada;Membro;Feminino;Casa e estilo de vida;77,68;9;34,956;734,076;02/04/2023;13:21;Carteira eletrônica;699,12;4,761904762;34,956;9,8
490;686-41-0932;B;Nova Granada;Normal;Feminino;Acessórios de moda;34,7;2;3,47;72,87;3/13/2023;19:48;Carteira eletrônica;69,4;4,761904762;3,47;8,2
491;510-09-5628;A;Mirassol;Membro;Feminino;Acessórios de moda;19,66;10;9,83;206,43;3/15/2023;18:20;Cartão de credito;196,6;4,761904762;9,83;7,2
492;608-04-3797;B;Nova Granada;Membro;Feminino;Saúde e beleza;25,32;8;10,128;212,688;03/05/2023;20:24;Carteira eletrônica;202,56;4,761904762;10,128;8,7
493;148-82-2527;C;São Jose do rio preto;Membro;Feminino;Casa e estilo de vida;12,12;10;6,06;127,26;03/05/2023;13:44;Cartão de credito;121,2;4,761904762;6,06;8,4
494;437-53-3084;B;Nova Granada;Normal;Masculino;Acessórios de moda;99,89;2;9,989;209,769;2/26/2023;11:48;Carteira eletrônica;199,78;4,761904762;9,989;7,1
495;632-32-4574;B;Nova Granada;Normal;Masculino;Esportes e viagens;75,92;8;30,368;637,728;3/20/2023;14:14;Dinheiro;607,36;4,761904762;30,368;5,5
496;556-97-7101;C;São Jose do rio preto;Normal;Feminino;Acessorios Eletronicos;63,22;2;6,322;132,762;01/01/2023;15:51;Dinheiro;126,44;4,761904762;6,322;8,5
497;862-59-8517;C;São Jose do rio preto;Normal;Feminino;Alimentos e bebidas;90,24;6;27,072;568,512;1/27/2023;11:17;Dinheiro;541,44;4,761904762;27,072;6,2
498;401-18-8016;B;Nova Granada;Membro;Feminino;Esportes e viagens;98,13;1;4,9065;103,0365;1/21/2023;17:36;Dinheiro;98,13;4,761904762;4,9065;8,9
499;420-18-8989;A;Mirassol;Membro;Feminino;Esportes e viagens;51,52;8;20,608;432,768;02/02/2023;15:47;Dinheiro;412,16;4,761904762;20,608;9,6
500;277-63-2961;B;Nova Granada;Membro;Masculino;Esportes e viagens;73,97;1;3,6985;77,6685;02/03/2023;15:53;Cartão de credito;73,97;4,761904762;3,6985;5,4
501;573-98-8548;C;São Jose do rio preto;Membro;Feminino;Acessórios de moda;31,9;1;1,595;33,495;01/05/2023;12:40;Carteira eletrônica;31,9;4,761904762;1,595;9,1
502;620-02-2046;C;São Jose do rio preto;Normal;Masculino;Casa e estilo de vida;69,4;2;6,94;145,74;1/27/2023;19:48;Carteira eletrônica;138,8;4,761904762;6,94;9
503;282-35-2475;B;Nova Granada;Normal;Feminino;Esportes e viagens;93,31;2;9,331;195,951;3/25/2023;17:53;Dinheiro;186,62;4,761904762;9,331;6,3
504;511-54-3087;B;Nova Granada;Normal;Masculino;Esportes e viagens;88,45;1;4,4225;92,8725;2/25/2023;16:36;Cartão de credito;88,45;4,761904762;4,4225;9,5
505;726-29-6793;A;Mirassol;Membro;Masculino;Acessorios Eletronicos;24,18;8;9,672;203,112;1/28/2023;20:54;Carteira eletrônica;193,44;4,761904762;9,672;9,8
506;387-49-4215;B;Nova Granada;Membro;Feminino;Esportes e viagens;48,5;3;7,275;152,775;01/08/2023;12:50;Dinheiro;145,5;4,761904762;7,275;6,7
507;862-17-9201;B;Nova Granada;Normal;Feminino;Alimentos e bebidas;84,05;6;25,215;529,515;1/29/2023;10:48;Cartão de credito;504,3;4,761904762;25,215;7,7
508;291-21-5991;B;Nova Granada;Membro;Masculino;Saúde e beleza;61,29;5;15,3225;321,7725;3/29/2023;14:28;Dinheiro;306,45;4,761904762;15,3225;7
509;602-80-9671;C;São Jose do rio preto;Membro;Feminino;Casa e estilo de vida;15,95;6;4,785;100,485;02/09/2023;17:15;Cartão de credito;95,7;4,761904762;4,785;5,1
510;347-72-6115;B;Nova Granada;Membro;Feminino;Esportes e viagens;90,74;7;31,759;666,939;1/16/2023;18:03;Cartão de credito;635,18;4,761904762;31,759;6,2
511;209-61-0206;A;Mirassol;Normal;Feminino;Casa e estilo de vida;42,91;5;10,7275;225,2775;01/05/2023;17:29;Carteira eletrônica;214,55;4,761904762;10,7275;6,1
512;595-27-4851;A;Mirassol;Normal;Feminino;Acessórios de moda;54,28;7;18,998;398,958;1/27/2023;18:05;Carteira eletrônica;379,96;4,761904762;18,998;9,3
513;189-52-0236;A;Mirassol;Normal;Masculino;Acessorios Eletronicos;99,55;7;34,8425;731,6925;3/14/2023;12:07;Dinheiro;696,85;4,761904762;34,8425;7,6
514;503-07-0930;C;São Jose do rio preto;Membro;Masculino;Esportes e viagens;58,39;7;20,4365;429,1665;2/23/2023;19:49;Cartão de credito;408,73;4,761904762;20,4365;8,2
515;413-20-6708;C;São Jose do rio preto;Membro;Feminino;Acessórios de moda;51,47;1;2,5735;54,0435;3/18/2023;15:52;Carteira eletrônica;51,47;4,761904762;2,5735;8,5
516;425-85-2085;B;Nova Granada;Membro;Masculino;Saúde e beleza;54,86;5;13,715;288,015;3/29/2023;16:48;Carteira eletrônica;274,3;4,761904762;13,715;9,8
517;521-18-7827;C;São Jose do rio preto;Membro;Masculino;Casa e estilo de vida;39,39;5;9,8475;206,7975;1/22/2023;20:46;Cartão de credito;196,95;4,761904762;9,8475;8,7
518;220-28-1851;A;Mirassol;Normal;Masculino;Casa e estilo de vida;34,73;2;3,473;72,933;03/01/2023;18:14;Carteira eletrônica;69,46;4,761904762;3,473;9,7
519;600-38-9738;C;São Jose do rio preto;Membro;Masculino;Esportes e viagens;71,92;5;17,98;377,58;1/17/2023;15:05;Cartão de credito;359,6;4,761904762;17,98;4,3
520;734-91-1155;B;Nova Granada;Normal;Feminino;Acessorios Eletronicos;45,71;3;6,8565;143,9865;3/26/2023;10:34;Cartão de credito;137,13;4,761904762;6,8565;7,7
521;451-28-5717;C;São Jose do rio preto;Membro;Feminino;Casa e estilo de vida;83,17;6;24,951;523,971;3/20/2023;11:23;Dinheiro;499,02;4,761904762;24,951;7,3
522;609-81-8548;A;Mirassol;Membro;Feminino;Casa e estilo de vida;37,44;6;11,232;235,872;02/06/2023;13:55;Cartão de credito;224,64;4,761904762;11,232;5,9
523;133-14-7229;C;São Jose do rio preto;Normal;Masculino;Saúde e beleza;62,87;2;6,287;132,027;01/01/2023;11:43;Dinheiro;125,74;4,761904762;6,287;5
524;534-01-4457;A;Mirassol;Normal;Masculino;Alimentos e bebidas;81,71;6;24,513;514,773;1/27/2023;14:36;Cartão de credito;490,26;4,761904762;24,513;8
525;719-89-8991;A;Mirassol;Membro;Feminino;Esportes e viagens;91,41;5;22,8525;479,9025;2/25/2023;16:03;Carteira eletrônica;457,05;4,761904762;22,8525;7,1
526;286-62-6248;B;Nova Granada;Normal;Masculino;Acessórios de moda;39,21;4;7,842;164,682;1/16/2023;20:03;Cartão de credito;156,84;4,761904762;7,842;9
527;339-38-9982;B;Nova Granada;Membro;Masculino;Acessórios de moda;59,86;2;5,986;125,706;1/13/2023;14:55;Carteira eletrônica;119,72;4,761904762;5,986;6,7
528;827-44-5872;B;Nova Granada;Membro;Feminino;Alimentos e bebidas;54,36;10;27,18;570,78;02/07/2023;11:28;Cartão de credito;543,6;4,761904762;27,18;6,1
529;827-77-7633;A;Mirassol;Normal;Masculino;Esportes e viagens;98,09;9;44,1405;926,9505;2/17/2023;19:41;Dinheiro;882,81;4,761904762;44,1405;9,3
530;287-83-1405;A;Mirassol;Normal;Masculino;Saúde e beleza;25,43;6;7,629;160,209;02/12/2023;19:01;Carteira eletrônica;152,58;4,761904762;7,629;7
531;435-13-4908;A;Mirassol;Membro;Masculino;Acessórios de moda;86,68;8;34,672;728,112;1/24/2023;18:04;Cartão de credito;693,44;4,761904762;34,672;7,2
532;857-67-9057;B;Nova Granada;Normal;Masculino;Acessorios Eletronicos;22,95;10;11,475;240,975;02/06/2023;19:20;Carteira eletrônica;229,5;4,761904762;11,475;8,2
533;236-27-1144;C;São Jose do rio preto;Normal;Feminino;Alimentos e bebidas;16,31;9;7,3395;154,1295;3/26/2023;10:31;Carteira eletrônica;146,79;4,761904762;7,3395;8,4
534;892-05-6689;A;Mirassol;Normal;Feminino;Casa e estilo de vida;28,32;5;7,08;148,68;03/11/2023;13:28;Carteira eletrônica;141,6;4,761904762;7,08;6,2
535;583-41-4548;C;São Jose do rio preto;Normal;Masculino;Casa e estilo de vida;16,67;7;5,8345;122,5245;02/07/2023;11:36;Carteira eletrônica;116,69;4,761904762;5,8345;7,4
536;339-12-4827;B;Nova Granada;Membro;Feminino;Acessórios de moda;73,96;1;3,698;77,658;01/05/2023;11:32;Cartão de credito;73,96;4,761904762;3,698;5
537;643-38-7867;A;Mirassol;Normal;Masculino;Casa e estilo de vida;97,94;1;4,897;102,837;03/07/2023;11:44;Carteira eletrônica;97,94;4,761904762;4,897;6,9
538;308-81-0538;A;Mirassol;Normal;Feminino;Acessórios de moda;73,05;4;14,61;306,81;2/25/2023;17:16;Cartão de credito;292,2;4,761904762;14,61;4,9
539;358-88-9262;C;São Jose do rio preto;Membro;Feminino;Alimentos e bebidas;87,48;6;26,244;551,124;02/01/2023;18:43;Carteira eletrônica;524,88;4,761904762;26,244;5,1
540;460-35-4390;A;Mirassol;Normal;Masculino;Casa e estilo de vida;30,68;3;4,602;96,642;1/22/2023;11:00;Carteira eletrônica;92,04;4,761904762;4,602;9,1
541;343-87-0864;C;São Jose do rio preto;Membro;Masculino;Saúde e beleza;75,88;1;3,794;79,674;01/03/2023;10:30;Cartão de credito;75,88;4,761904762;3,794;7,1
542;173-50-1108;B;Nova Granada;Membro;Feminino;Esportes e viagens;20,18;4;4,036;84,756;2/13/2023;12:14;Cartão de credito;80,72;4,761904762;4,036;5
543;243-47-2663;C;São Jose do rio preto;Membro;Masculino;Acessorios Eletronicos;18,77;6;5,631;118,251;1/28/2023;16:43;Cartão de credito;112,62;4,761904762;5,631;5,5
544;841-18-8232;B;Nova Granada;Normal;Feminino;Alimentos e bebidas;71,2;1;3,56;74,76;01/05/2023;20:40;Cartão de credito;71,2;4,761904762;3,56;9,2
545;701-23-5550;B;Nova Granada;Membro;Masculino;Casa e estilo de vida;38,81;4;7,762;163,002;3/19/2023;13:40;Carteira eletrônica;155,24;4,761904762;7,762;4,9
546;647-50-1224;A;Mirassol;Normal;Feminino;Acessórios de moda;29,42;10;14,71;308,91;01/12/2023;16:23;Carteira eletrônica;294,2;4,761904762;14,71;8,9
547;541-48-8554;A;Mirassol;Normal;Masculino;Esportes e viagens;60,95;9;27,4275;575,9775;01/07/2023;12:08;Cartão de credito;548,55;4,761904762;27,4275;6
548;539-21-7227;B;Nova Granada;Normal;Feminino;Esportes e viagens;51,54;5;12,885;270,585;1/26/2023;17:45;Dinheiro;257,7;4,761904762;12,885;4,2
549;213-32-1216;A;Mirassol;Normal;Feminino;Acessorios Eletronicos;66,06;6;19,818;416,178;1/23/2023;10:28;Dinheiro;396,36;4,761904762;19,818;7,3
550;747-58-7183;B;Nova Granada;Normal;Masculino;Acessórios de moda;57,27;3;8,5905;180,4005;02/09/2023;20:31;Carteira eletrônica;171,81;4,761904762;8,5905;6,5
551;582-52-8065;B;Nova Granada;Normal;Feminino;Acessórios de moda;54,31;9;24,4395;513,2295;2/22/2023;10:49;Dinheiro;488,79;4,761904762;24,4395;8,9
552;210-57-1719;B;Nova Granada;Normal;Feminino;Saúde e beleza;58,24;9;26,208;550,368;02/05/2023;12:34;Dinheiro;524,16;4,761904762;26,208;9,7
553;399-69-4630;C;São Jose do rio preto;Normal;Masculino;Acessorios Eletronicos;22,21;6;6,663;139,923;03/07/2023;10:23;Cartão de credito;133,26;4,761904762;6,663;8,6
554;134-75-2619;A;Mirassol;Membro;Masculino;Acessorios Eletronicos;19,32;7;6,762;142,002;3/25/2023;18:51;Dinheiro;135,24;4,761904762;6,762;6,9
555;356-44-8813;B;Nova Granada;Normal;Masculino;Casa e estilo de vida;37,48;3;5,622;118,062;1/20/2023;13:45;Cartão de credito;112,44;4,761904762;5,622;7,7
556;198-66-9832;B;Nova Granada;Membro;Feminino;Acessórios de moda;72,04;2;7,204;151,284;02/04/2023;19:38;Dinheiro;144,08;4,761904762;7,204;9,5
557;283-26-5248;C;São Jose do rio preto;Membro;Feminino;Alimentos e bebidas;98,52;10;49,26;1034,46;1/30/2023;20:23;Carteira eletrônica;985,2;4,761904762;49,26;4,5
558;712-39-0363;A;Mirassol;Membro;Masculino;Alimentos e bebidas;41,66;6;12,498;262,458;01/02/2023;15:24;Carteira eletrônica;249,96;4,761904762;12,498;5,6
559;218-59-9410;A;Mirassol;Membro;Feminino;Casa e estilo de vida;72,42;3;10,863;228,123;3/29/2023;16:54;Carteira eletrônica;217,26;4,761904762;10,863;8,2
560;174-75-0888;B;Nova Granada;Normal;Masculino;Acessorios Eletronicos;21,58;9;9,711;203,931;3/14/2023;12:32;Dinheiro;194,22;4,761904762;9,711;7,3
561;866-99-7614;C;São Jose do rio preto;Normal;Masculino;Alimentos e bebidas;89,2;10;44,6;936,6;02/11/2023;15:42;Cartão de credito;892;4,761904762;44,6;4,4
562;134-54-4720;B;Nova Granada;Normal;Feminino;Acessorios Eletronicos;42,42;8;16,968;356,328;1/30/2023;13:58;Carteira eletrônica;339,36;4,761904762;16,968;5,7
563;760-90-2357;A;Mirassol;Membro;Masculino;Acessorios Eletronicos;74,51;6;22,353;469,413;3/20/2023;15:08;Carteira eletrônica;447,06;4,761904762;22,353;5
564;514-37-2845;B;Nova Granada;Normal;Masculino;Acessórios de moda;99,25;2;9,925;208,425;3/20/2023;13:02;Dinheiro;198,5;4,761904762;9,925;9
565;698-98-5964;A;Mirassol;Normal;Feminino;Alimentos e bebidas;81,21;10;40,605;852,705;1/17/2023;13:01;Cartão de credito;812,1;4,761904762;40,605;6,3
566;718-57-9773;C;São Jose do rio preto;Normal;Feminino;Esportes e viagens;49,33;10;24,665;517,965;02/03/2023;16:40;Cartão de credito;493,3;4,761904762;24,665;9,4
567;651-88-7328;A;Mirassol;Normal;Feminino;Acessórios de moda;65,74;9;29,583;621,243;01/01/2023;13:55;Dinheiro;591,66;4,761904762;29,583;7,7
568;241-11-2261;B;Nova Granada;Normal;Feminino;Acessórios de moda;79,86;7;27,951;586,971;01/10/2023;10:33;Cartão de credito;559,02;4,761904762;27,951;5,5
569;408-26-9866;C;São Jose do rio preto;Normal;Feminino;Esportes e viagens;73,98;7;25,893;543,753;03/02/2023;16:42;Carteira eletrônica;517,86;4,761904762;25,893;4,1
570;834-83-1826;B;Nova Granada;Membro;Feminino;Casa e estilo de vida;82,04;5;20,51;430,71;2/25/2023;17:16;Cartão de credito;410,2;4,761904762;20,51;7,6
571;343-61-3544;B;Nova Granada;Membro;Masculino;Esportes e viagens;26,67;10;13,335;280,035;1/29/2023;11:48;Dinheiro;266,7;4,761904762;13,335;8,6
572;239-48-4278;A;Mirassol;Membro;Masculino;Alimentos e bebidas;10,13;7;3,5455;74,4555;03/10/2023;19:35;Carteira eletrônica;70,91;4,761904762;3,5455;8,3
573;355-34-6244;B;Nova Granada;Normal;Masculino;Alimentos e bebidas;72,39;2;7,239;152,019;1/13/2023;19:55;Cartão de credito;144,78;4,761904762;7,239;8,1
574;550-84-8664;A;Mirassol;Normal;Masculino;Esportes e viagens;85,91;5;21,4775;451,0275;3/22/2023;14:33;Cartão de credito;429,55;4,761904762;21,4775;8,6
575;339-96-8318;B;Nova Granada;Membro;Masculino;Acessórios de moda;81,31;7;28,4585;597,6285;03/01/2023;19:49;Carteira eletrônica;569,17;4,761904762;28,4585;6,3
576;458-61-0011;B;Nova Granada;Normal;Masculino;Alimentos e bebidas;60,3;4;12,06;253,26;2/20/2023;18:43;Dinheiro;241,2;4,761904762;12,06;5,8
577;592-34-6155;C;São Jose do rio preto;Normal;Masculino;Alimentos e bebidas;31,77;4;6,354;133,434;1/14/2023;14:43;Carteira eletrônica;127,08;4,761904762;6,354;6,2
578;797-88-0493;A;Mirassol;Normal;Feminino;Saúde e beleza;64,27;4;12,854;269,934;3/26/2023;13:54;Dinheiro;257,08;4,761904762;12,854;7,7
579;207-73-1363;B;Nova Granada;Normal;Masculino;Saúde e beleza;69,51;2;6,951;145,971;03/01/2023;12:15;Carteira eletrônica;139,02;4,761904762;6,951;8,1
580;390-31-6381;C;São Jose do rio preto;Normal;Masculino;Alimentos e bebidas;27,22;3;4,083;85,743;01/07/2023;12:37;Dinheiro;81,66;4,761904762;4,083;7,3
581;443-82-0585;A;Mirassol;Membro;Feminino;Saúde e beleza;77,68;4;15,536;326,256;02/01/2023;19:54;Dinheiro;310,72;4,761904762;15,536;8,4
582;339-18-7061;C;São Jose do rio preto;Membro;Feminino;Acessórios de moda;92,98;2;9,298;195,258;2/13/2023;15:06;Cartão de credito;185,96;4,761904762;9,298;8
583;359-90-3665;B;Nova Granada;Membro;Feminino;Acessórios de moda;18,08;4;3,616;75,936;1/14/2023;18:03;Cartão de credito;72,32;4,761904762;3,616;9,5
584;375-72-3056;B;Nova Granada;Normal;Masculino;Esportes e viagens;63,06;3;9,459;198,639;1/19/2023;15:58;Carteira eletrônica;189,18;4,761904762;9,459;7
585;127-47-6963;A;Mirassol;Normal;Masculino;Saúde e beleza;51,71;4;10,342;217,182;03/09/2023;13:53;Cartão de credito;206,84;4,761904762;10,342;9,8
586;278-86-2735;A;Mirassol;Normal;Feminino;Alimentos e bebidas;52,34;3;7,851;164,871;3/27/2023;14:03;Dinheiro;157,02;4,761904762;7,851;9,2
587;695-28-6250;A;Mirassol;Normal;Feminino;Esportes e viagens;43,06;5;10,765;226,065;02/04/2023;16:38;Carteira eletrônica;215,3;4,761904762;10,765;7,7
588;379-17-6588;C;São Jose do rio preto;Normal;Masculino;Acessórios de moda;59,61;10;29,805;625,905;3/14/2023;11:07;Dinheiro;596,1;4,761904762;29,805;5,3
589;227-50-3718;A;Mirassol;Normal;Masculino;Saúde e beleza;14,62;5;3,655;76,755;03/04/2023;12:23;Dinheiro;73,1;4,761904762;3,655;4,4
590;302-15-2162;C;São Jose do rio preto;Membro;Masculino;Saúde e beleza;46,53;6;13,959;293,139;03/03/2023;10:54;Cartão de credito;279,18;4,761904762;13,959;4,3
591;788-07-8452;C;São Jose do rio preto;Membro;Feminino;Casa e estilo de vida;24,24;7;8,484;178,164;1/27/2023;17:38;Carteira eletrônica;169,68;4,761904762;8,484;9,4
592;560-49-6611;A;Mirassol;Membro;Feminino;Esportes e viagens;45,58;1;2,279;47,859;02/07/2023;14:13;Dinheiro;45,58;4,761904762;2,279;9,8
593;880-35-0356;A;Mirassol;Membro;Feminino;Esportes e viagens;75,2;3;11,28;236,88;02/05/2023;11:51;Carteira eletrônica;225,6;4,761904762;11,28;4,8
594;585-11-6748;B;Nova Granada;Membro;Masculino;Esportes e viagens;96,8;3;14,52;304,92;3/15/2023;13:05;Dinheiro;290,4;4,761904762;14,52;5,3
595;470-31-3286;B;Nova Granada;Normal;Masculino;Saúde e beleza;14,82;3;2,223;46,683;03/01/2023;11:30;Cartão de credito;44,46;4,761904762;2,223;8,7
596;152-68-2907;A;Mirassol;Normal;Masculino;Alimentos e bebidas;52,2;3;7,83;164,43;2/15/2023;13:30;Cartão de credito;156,6;4,761904762;7,83;9,5
597;123-35-4896;C;São Jose do rio preto;Normal;Feminino;Esportes e viagens;46,66;9;20,997;440,937;2/17/2023;19:11;Carteira eletrônica;419,94;4,761904762;20,997;5,3
598;258-69-7810;C;São Jose do rio preto;Normal;Feminino;Acessórios de moda;36,85;5;9,2125;193,4625;1/26/2023;18:53;Dinheiro;184,25;4,761904762;9,2125;9,2
599;334-64-2006;A;Mirassol;Membro;Feminino;Casa e estilo de vida;70,32;2;7,032;147,672;3/24/2023;14:22;Carteira eletrônica;140,64;4,761904762;7,032;9,6
600;219-61-4139;C;São Jose do rio preto;Normal;Masculino;Acessorios Eletronicos;83,08;1;4,154;87,234;1/23/2023;17:16;Carteira eletrônica;83,08;4,761904762;4,154;6,4
601;881-41-7302;C;São Jose do rio preto;Normal;Feminino;Acessórios de moda;64,99;1;3,2495;68,2395;1/26/2023;10:06;Cartão de credito;64,99;4,761904762;3,2495;4,5
602;373-09-4567;C;São Jose do rio preto;Normal;Masculino;Alimentos e bebidas;77,56;10;38,78;814,38;3/14/2023;20:35;Carteira eletrônica;775,6;4,761904762;38,78;6,9
603;642-30-6693;B;Nova Granada;Normal;Feminino;Esportes e viagens;54,51;6;16,353;343,413;3/17/2023;13:54;Carteira eletrônica;327,06;4,761904762;16,353;7,8
604;484-22-8230;C;São Jose do rio preto;Membro;Feminino;Acessórios de moda;51,89;7;18,1615;381,3915;01/08/2023;20:08;Dinheiro;363,23;4,761904762;18,1615;4,5
605;830-58-2383;B;Nova Granada;Normal;Masculino;Casa e estilo de vida;31,75;4;6,35;133,35;02/08/2023;15:26;Dinheiro;127;4,761904762;6,35;8,6
606;559-98-9873;A;Mirassol;Membro;Feminino;Acessórios de moda;53,65;7;18,7775;394,3275;02/10/2023;12:56;Carteira eletrônica;375,55;4,761904762;18,7775;5,2
607;544-32-5024;C;São Jose do rio preto;Membro;Feminino;Alimentos e bebidas;49,79;4;9,958;209,118;3/28/2023;19:16;Cartão de credito;199,16;4,761904762;9,958;6,4
608;318-12-0304;A;Mirassol;Normal;Masculino;Acessórios de moda;30,61;1;1,5305;32,1405;1/23/2023;12:20;Carteira eletrônica;30,61;4,761904762;1,5305;5,2
609;349-97-8902;B;Nova Granada;Membro;Masculino;Alimentos e bebidas;57,89;2;5,789;121,569;1/17/2023;10:37;Carteira eletrônica;115,78;4,761904762;5,789;8,9
610;421-95-9805;A;Mirassol;Normal;Feminino;Acessorios Eletronicos;28,96;1;1,448;30,408;02/07/2023;10:18;Cartão de credito;28,96;4,761904762;1,448;6,2
611;277-35-5865;C;São Jose do rio preto;Membro;Feminino;Alimentos e bebidas;98,97;9;44,5365;935,2665;03/09/2023;11:23;Dinheiro;890,73;4,761904762;44,5365;6,7
612;789-23-8625;B;Nova Granada;Membro;Masculino;Acessórios de moda;93,22;3;13,983;293,643;1/24/2023;11:45;Dinheiro;279,66;4,761904762;13,983;7,2
613;284-54-4231;C;São Jose do rio preto;Membro;Masculino;Esportes e viagens;80,93;1;4,0465;84,9765;1/19/2023;16:08;Cartão de credito;80,93;4,761904762;4,0465;9
614;443-59-0061;A;Mirassol;Membro;Masculino;Alimentos e bebidas;67,45;10;33,725;708,225;02/03/2023;11:25;Carteira eletrônica;674,5;4,761904762;33,725;4,2
615;509-29-3912;A;Mirassol;Membro;Feminino;Esportes e viagens;38,72;9;17,424;365,904;3/20/2023;12:24;Carteira eletrônica;348,48;4,761904762;17,424;4,2
616;327-40-9673;B;Nova Granada;Membro;Masculino;Esportes e viagens;72,6;6;21,78;457,38;1/13/2023;19:51;Dinheiro;435,6;4,761904762;21,78;6,9
617;840-19-2096;C;São Jose do rio preto;Membro;Masculino;Acessorios Eletronicos;87,91;5;21,9775;461,5275;3/14/2023;18:10;Carteira eletrônica;439,55;4,761904762;21,9775;4,4
618;828-46-6863;A;Mirassol;Membro;Masculino;Alimentos e bebidas;98,53;6;29,559;620,739;1/23/2023;11:22;Cartão de credito;591,18;4,761904762;29,559;4
